danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,label
0.766,0.519,9,-7.355,0,0.0366,0.098,0.0,0.0855,0.612,129.972,5cbpoIu3YjoOwbBDGUEp3P,4,unsaved
0.827,0.556,1,-6.237,1,0.319,0.373,4.23e-06,0.0719,0.34,130.097,1QCWxlNQcpv6LO3gjd11AR,4,unsaved
0.478,0.555,1,-12.298,1,0.117,0.82,1.56e-06,0.533,0.624,72.882,0ehhyqDaVB3AUjhov0QRxv,4,unsaved
0.938,0.478,1,-9.739,1,0.265,0.0418,0.00884,0.0801,0.386,138.059,4lozYCMRLtEc46exlhoK2Q,4,unsaved
0.706,0.692,8,-4.872,0,0.166,0.283,0.0,0.138,0.71,76.991,29Hp0K5PLTLrlnBDYeLzvv,4,unsaved
0.671,0.462,5,-10.593,0,0.0299,0.485,0.0,0.265,0.673,104.017,3mwHwNgGc0bCU3YqaDnLAR,4,unsaved
0.612,0.628,2,-6.754,1,0.0752,0.0358,0.00898,0.193,0.434,125.043,5Nu5Uyoauauy9LFePYL1Z3,4,unsaved
0.426,0.499,0,-10.099,1,0.0343,0.592,0.708,0.119,0.203,134.923,5QZJAcP4nu3xL2NQV4AVHO,4,unsaved
0.389,0.3,0,-8.902,1,0.0313,0.637,0.721,0.139,0.0384,74.482,7EdE1Ki7I2vhQGxs2DAgmD,4,unsaved
0.593,0.697,7,-5.416,1,0.0399,0.00289,0.0257,0.14,0.428,170.0,67YPjbcxUypwNOwYBZquq1,4,unsaved
0.821,0.424,2,-8.717,0,0.124,0.395,0.0,0.1,0.564,104.102,3kRqxgDpMwPKiVYTXV2ZvV,4,unsaved
0.668,0.441,0,-15.144,1,0.249,0.777,0.0,0.914,0.783,117.665,05kT6jvfmtf0APaXKJva5E,4,unsaved
0.535,0.585,0,-9.3,0,0.0441,0.0145,0.212,0.0928,0.346,169.993,0JHQtpBqKqjmJN6qcmjiU6,4,unsaved
0.379,0.16,0,-16.905,1,0.169,0.919,0.0,0.955,0.449,94.538,3lqLh97iVXWzKtP5sFrCaL,3,unsaved
0.477,0.403,6,-11.137,0,0.13,0.274,5.84e-06,0.178,0.0851,125.963,0O0JgOEZklUxBH6kfboYha,4,unsaved
0.8,0.523,1,-6.578,1,0.107,0.00108,0.0,0.352,0.379,147.057,06Gyf2pFDVmN5K8XAawG96,4,unsaved
0.61,0.829,1,-4.393,0,0.055,0.00665,0.0,0.144,0.311,170.097,03wxNDkRZO34BV3Z27566C,4,unsaved
0.517,0.552,4,-9.459,0,0.517,0.211,0.0,0.0756,0.127,83.548,7EqbX6KDCvWms0m8Rbmt2q,4,unsaved
0.629,0.784,6,-6.377,0,0.0362,0.00904,5.43e-05,0.233,0.356,116.021,7f8iBUiwio1oX5lAFwC5xI,4,unsaved
0.854,0.258,5,-12.851,1,0.0628,0.491,0.01,0.118,0.424,116.19,1jnnieDkF1hOlRil2Sgv9i,4,unsaved
0.878,0.52,9,-7.58,1,0.131,0.218,0.0,0.119,0.337,110.996,6B6MWIzXwsTWQpqYzw9bBI,4,unsaved
0.472,0.228,7,-23.918,1,0.235,0.975,0.000446,0.668,0.493,68.264,2JNrBH1JuVo9Mx0UO2RgwA,4,unsaved
0.455,0.761,7,-5.861,1,0.0347,0.0354,0.0107,0.895,0.343,101.726,6gnPewUwDzAM0FiKgYaRvu,4,unsaved
0.358,0.364,1,-14.805,1,0.0304,0.882,0.00465,0.247,0.519,63.052,5MwAvp85J0t4PDqcQ0DLNQ,3,unsaved
0.486,0.377,11,-13.5,0,0.0413,0.756,5.7e-05,0.0896,0.105,183.054,68ClfNyV71AjdTfGIyu4Gx,4,unsaved
0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,5uqphUYsR45kPYplrYSAQh,4,unsaved
0.551,0.906,1,-5.182,1,0.214,0.00659,6.79e-06,0.249,0.504,89.153,2F2fPUeuYDjVTABUwb1ZVn,4,unsaved
0.75,0.694,2,-5.876,1,0.0342,0.44,1.53e-06,0.0881,0.656,106.017,1W0zPxHrUF4H2xmWkO97Ea,4,unsaved
0.867,0.414,2,-9.262,1,0.168,0.618,0.0,0.121,0.355,120.026,1oRqphEMulv6I12JOIGIMH,4,unsaved
0.438,0.76,2,-7.836,1,0.0399,0.072,5.69e-05,0.978,0.517,133.358,5qy53XrpzODhpjZDOHlwjE,4,unsaved
0.87,0.225,0,-10.915,0,0.362,0.0915,0.69,0.197,0.163,155.97,5V57eUQoTrMCZqonhzi8B9,4,unsaved
0.919,0.446,8,-4.007,1,0.161,0.0144,2.12e-06,0.123,0.293,127.955,4B2OmQGLBVB51aYNgUvXeM,4,unsaved
0.601,0.583,8,-5.725,0,0.263,0.144,9.73e-05,0.183,0.32,148.785,0DJBgBiYeSn6n1AXAkFVE8,4,unsaved
0.514,0.73,4,-8.491,0,0.387,0.474,0.0,0.511,0.699,167.655,4OMKQBq51PnjZz042AghkR,4,unsaved
0.688,0.528,2,-6.997,1,0.121,0.144,0.000164,0.109,0.801,128.511,5RIqGoOE9FAfnXpkH5fBIh,5,unsaved
0.758,0.726,9,-6.063,1,0.274,0.00746,7.32e-06,0.221,0.719,140.03,3wpFSY1AkM37PuNJDZ3bmG,4,unsaved
0.526,0.894,10,-4.901,0,0.389,0.137,0.0,0.176,0.577,76.515,3HgT0QCiRizcbVQx09RjaP,4,unsaved
0.551,0.928,1,-4.776,1,0.0365,1.05e-05,0.000108,0.145,0.736,145.057,45QyGXbqTWaFUrIKe2ugs3,4,unsaved
0.522,0.388,9,-8.726,1,0.0328,0.805,0.0,0.222,0.399,81.564,5wrEHpCX0jawJgWJ28fzuz,4,unsaved
0.414,0.921,9,-5.104,1,0.0645,0.0125,3.3e-05,0.644,0.558,162.198,4fyO0AX6RqbmVuAuKPMv3i,4,unsaved
0.596,0.718,9,-5.371,0,0.0297,0.0071,0.0797,0.157,0.618,127.503,6OJZcKb3RJ04wrF6l5Zse0,4,unsaved
0.486,0.344,0,-6.421,1,0.0406,0.794,0.0,0.0968,0.233,136.526,3R43mMLm2eiiwCAgyY6zAa,4,unsaved
0.516,0.519,10,-8.1,0,0.0358,0.254,0.0,0.106,0.143,120.094,5ixGkl3l66MHysCDZOL6OC,4,unsaved
0.81,0.857,4,-4.658,0,0.0881,0.00993,1.14e-05,0.0528,0.646,104.502,0gbysjaH16DW29QpUnowcx,4,unsaved
0.502,0.465,0,-7.957,0,0.267,0.215,0.0,0.275,0.655,183.925,34yAAS72vZUXvsQPHGZexE,4,unsaved
0.375,0.562,7,-11.691,1,0.0285,0.456,0.112,0.26,0.542,80.066,7Lrzx9RlKsKGwHEJyxlHxS,4,unsaved
0.637,0.774,7,-9.327,1,0.056,0.522,0.0001,0.0901,0.731,121.108,6f3C6rJo7zvmfr1h5SRvxg,4,unsaved
0.693,0.761,7,-5.47,1,0.0415,0.0539,0.0,0.314,0.572,126.008,24Rl1EUg5y9uym2rI3DL3r,4,unsaved
0.707,0.403,9,-10.663,1,0.89,0.626,2.42e-06,0.727,0.631,106.861,10depzcgVJIbEJepVhblzF,3,unsaved
0.519,0.845,6,-5.667,0,0.0374,0.000515,1.61e-06,0.376,0.609,124.624,5W2wzbDu4os7SbAGVzbYfY,4,unsaved
0.684,0.793,7,-5.282,1,0.328,0.0406,0.0,0.315,0.38,90.996,6AahQ5P0KbDLt702Fm1VHR,4,unsaved
0.516,0.455,1,-9.874,1,0.353,0.0308,0.0,0.0791,0.0592,85.994,74AjiTeWyRkfp7RQUZykc8,4,unsaved
0.749,0.566,2,-5.844,1,0.307,0.0587,0.0,0.261,0.372,139.934,7bmi0l4n4S6busyh3kHb8J,4,unsaved
0.622,0.872,2,-3.403,1,0.332,0.349,0.0,0.695,0.768,83.568,7AijU6oTPGmG64uWf63Qvc,4,unsaved
0.718,0.836,4,-3.8,1,0.0685,0.345,0.0,0.112,0.767,81.042,1orvAKENOEEigWWVmusYAO,4,unsaved
0.466,0.443,1,-10.584,0,0.0975,0.106,0.609,0.159,0.116,100.758,3nHbQNMuGuEtIVhPGVfFbF,4,unsaved
0.587,0.599,2,-5.84,1,0.0234,0.0614,0.0102,0.0484,0.545,97.974,3EdMkS9YsVyEFUGwVJBjZB,4,unsaved
0.327,0.65,11,-9.64,0,0.0421,0.747,0.000125,0.909,0.928,141.75,0pmfbmbaaGtoraQRGfdKrL,4,unsaved
0.882,0.431,8,-11.669,0,0.336,0.327,0.0,0.163,0.576,126.009,6vKFAJatXnmsCdiOJclt2f,4,unsaved
0.701,0.985,0,-4.325,1,0.0675,0.283,0.281,0.617,0.0388,127.974,57EMMRviFnUVwYgsHgAlA2,4,unsaved
0.78,0.574,1,-5.628,0,0.141,0.104,0.0,0.129,0.273,81.502,0SGkqnVQo9KPytSri1H6cF,4,unsaved
0.6,0.611,2,-6.445,0,0.0415,0.0218,0.0,0.0331,0.644,160.07,5oqRk7bDgrJu2WKWn1M9g9,4,unsaved
0.304,0.939,1,-5.836,1,0.0549,0.000142,0.00601,0.136,0.402,96.954,0LIP2uUWKwfJhJBoxU7PSz,4,unsaved
0.683,0.329,1,-9.155,0,0.123,0.214,3.74e-06,0.127,0.229,149.957,4loAa1lBkE83qJXU1ddmCV,4,unsaved
0.523,0.752,10,-4.303,0,0.0597,0.000954,0.0,0.115,0.122,87.886,4Ccczpsq59ci35Wrom40Pl,4,unsaved
0.263,0.331,2,-10.876,0,0.034,0.0127,0.000104,0.117,0.0605,174.821,2dMK0MCUXT014QCrwxofIA,3,unsaved
0.577,0.939,1,-1.352,0,0.108,0.0272,0.0,0.24,0.714,105.092,3BDxv4ORzOpXAsa4lWVl4i,4,unsaved
0.567,0.536,2,-7.015,1,0.0278,0.00212,0.0426,0.124,0.659,155.012,7cRw4UbtGEwGIRgYimPQM7,4,unsaved
0.566,0.646,0,-7.192,1,0.385,0.167,0.0,0.352,0.613,90.043,22sp7fvMxGvoD44IwhHkty,4,unsaved
0.506,0.778,11,-7.197,0,0.42,0.804,4.8e-06,0.0936,0.108,129.29,64H3kZaBMnTErYa4n8UQai,4,unsaved
0.588,0.0929,11,-14.301,1,0.0443,0.95,0.00539,0.128,0.502,152.139,0pJfsPQesJyCnR5XWZyvj9,4,unsaved
0.639,0.547,7,-6.237,0,0.0434,0.115,0.0,0.373,0.117,129.939,6TrjaOqUwdKQ7KNxJr2s9Y,4,unsaved
0.764,0.759,8,-4.494,1,0.244,0.216,0.0,0.308,0.762,143.037,0nfkzX4y8O7Jxotd7bCu2C,4,unsaved
0.839,0.525,9,-7.446,0,0.35,0.211,0.000153,0.0701,0.541,149.863,7GNKDhpJtw7G7nodKz4NOH,4,unsaved
0.52,0.898,6,-1.527,0,0.201,0.0853,0.0,0.163,0.13,159.855,4JJTel4WTX7VeyN3fe5CbS,4,unsaved
0.828,0.53,11,-7.13,1,0.0728,0.062,0.0,0.118,0.357,122.045,07DL0XBKTOPF8Skm2PxrtU,4,unsaved
0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,1UqhkbzB1kuFwt2iy4h29Q,3,unsaved
0.741,0.576,0,-10.498,1,0.171,0.527,0.000256,0.171,0.264,130.086,0cBD9mCJ3gFVNJdW2orLhz,4,unsaved
0.955,0.709,10,-6.207,0,0.213,0.0288,0.0,0.13,0.739,134.003,6e0Sq5QPvMffzke6SMaNck,4,unsaved
0.351,0.229,2,-13.009,1,0.0309,0.775,0.0,0.118,0.384,129.552,4MPh6lOj3FhHVdMRqJ2dj3,4,unsaved
0.503,0.908,4,-3.681,1,0.0598,0.216,0.0,0.366,0.857,200.147,3zSaWBoojpQGDPO2oIL80H,4,unsaved
0.601,0.879,9,-5.215,1,0.0945,0.62,0.0,0.464,0.713,99.377,0ewWskuCnqrTFvMUqtAQwF,4,unsaved
0.402,0.754,7,-5.955,1,0.0874,0.222,0.0,0.527,0.246,145.493,5DjLed65sri5juDG6kdPPK,4,unsaved
0.62,0.278,0,-13.975,0,0.111,0.739,0.0,0.767,0.394,92.64,6EbqOn9MG8erQsixu6S0W5,3,unsaved
0.523,0.782,2,-4.846,1,0.041,0.219,1.03e-05,0.133,0.164,125.998,1hZk9dktp4yRFTm0TrycuH,4,unsaved
0.552,0.735,4,-4.74,0,0.0607,0.0227,0.0,0.0797,0.367,135.044,40fCroW8wu8TdmW9A7k17z,4,unsaved
0.845,0.53,6,-8.427,0,0.196,0.00992,0.0,0.216,0.413,99.978,3SXccfm1X9NYeVya1WYYpU,4,unsaved
0.713,0.147,3,-10.97,1,0.0473,0.938,0.0,0.117,0.55,113.287,2FS72IeY19pTenutxEmBT1,4,unsaved
0.649,0.826,7,-4.916,0,0.363,0.521,0.0,0.242,0.655,120.278,7uFXJVcaCdYczD7mghv0bJ,4,unsaved
0.358,0.874,0,-4.814,1,0.0408,0.00153,5.23e-05,0.0653,0.299,174.009,6SKMkabAEE7AhVu1cimQgs,3,unsaved
0.702,0.493,0,-7.053,1,0.0316,0.573,0.0,0.109,0.558,113.013,0tphIis7POJMu00iqZ441a,4,unsaved
0.85,0.731,9,-6.705,0,0.193,0.231,0.0,0.0886,0.822,134.009,35ffVv9x4mtzBh5rF1K9sP,4,unsaved
0.914,0.504,9,-7.472,0,0.277,0.0277,0.0,0.3,0.612,128.007,18gzi0KgFIidaTXII5PDCO,4,unsaved
0.682,0.797,9,-6.646,0,0.0431,0.255,0.0,0.0744,0.973,132.338,56NQoOImgsBImTuq3QcTNc,4,unsaved
0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,5ihDGnhQgMA0F0tk9fNLlA,4,unsaved
0.597,0.405,7,-14.314,0,0.398,0.779,0.0,0.707,0.65,75.844,3cG0udgDRL2V7W9qAEPMxf,4,unsaved
0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,432hUIl3ISDeytYW5XBQ5h,4,unsaved
0.604,0.902,4,-1.912,1,0.0386,0.00754,0.0,0.62,0.525,130.029,5IhDbkr7TIy9trIOnW8cv1,3,unsaved
0.671,0.388,11,-6.516,1,0.0762,0.715,0.0,0.192,0.59,105.869,6ThrnYkLPlKar6dUIggR6Q,4,unsaved
0.425,0.108,0,-11.922,1,0.0475,0.932,3.8e-06,0.126,0.238,77.544,1FR7sSXjt4lCN965GvR5ym,3,unsaved
0.857,0.601,2,-5.837,1,0.0782,0.00103,1.58e-05,0.149,0.279,147.076,77zIq99gy96DGkMak3a2wF,4,unsaved
0.536,0.706,2,-5.897,1,0.0274,0.5,0.00597,0.112,0.442,113.972,0OQzbOu5JGo2LgtwJI04zO,4,unsaved
0.58,0.969,11,-4.281,0,0.0622,0.004,0.0,0.298,0.91,105.487,0NM0Vp471fK2JILBMh9vKf,4,unsaved
0.681,0.738,7,-6.286,1,0.0321,0.00899,0.00161,0.15,0.365,111.015,7lLAOmWJXM9csJkg3yKrph,4,unsaved
0.385,0.412,0,-15.135,1,0.32,0.927,0.187,0.721,0.767,138.706,61bfojErxw8IJvak2znXtq,3,unsaved
0.843,0.564,5,-6.004,0,0.242,0.0383,0.0,0.39,0.565,112.938,5kBmoWvzfQgpd1pVGwFwab,4,unsaved
0.401,0.325,2,-13.575,1,0.068,0.629,2.12e-06,0.103,0.209,84.628,4i4gSh11ej1l1xoXC1lAeJ,4,unsaved
0.788,0.398,8,-8.221,1,0.231,0.0631,0.0,0.243,0.158,136.933,3uJjYFAvIJJ7ETtsiUOjr7,4,unsaved
0.824,0.636,7,-7.949,1,0.0625,0.247,0.000246,0.0279,0.922,117.58,1UdCWA59HIrFXZCFGIW4JY,4,unsaved
0.781,0.489,0,-8.747,0,0.155,0.189,0.0,0.309,0.192,120.043,01SOn0VHP1UCaOu9BeS9EF,4,unsaved
0.508,0.153,4,-24.667,1,0.141,0.897,0.000315,0.819,0.488,82.63,0gCc527y0FRtDIWwKnny4a,4,unsaved
0.461,0.812,10,-5.776,0,0.241,0.0184,0.000375,0.21,0.72,159.869,2of5xn0GU0TdFneR1saRLH,4,unsaved
0.41,0.871,4,-7.544,1,0.0584,0.485,0.0802,0.888,0.444,132.919,19lUBu0xue7TWiFfQRB676,4,unsaved
0.722,0.716,11,-5.353,0,0.19,0.229,0.0,0.0793,0.667,161.015,1iu3UTLNy436K7S8KVOdjS,4,unsaved
0.793,0.524,5,-6.229,0,0.148,0.0622,0.0,0.0803,0.631,95.044,5LeStoyvjAHpM52IYogOq0,4,unsaved
0.763,0.656,2,-6.533,1,0.0823,0.0676,0.0,0.159,0.879,149.981,3Ec6M3rgVtxrA4V3YHWz0v,4,unsaved
0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,3Ol2xnObFdKV9pmRD2t9x8,4,unsaved
0.697,0.574,0,-11.575,1,0.155,0.863,0.0,0.972,0.788,121.472,7Gvf7lC6lV1x5Ul3eVePdH,4,unsaved
0.241,0.429,1,-10.901,1,0.0834,0.103,0.000336,0.272,0.0909,74.019,6vy95NfrMeUfaXpaTm4O53,5,unsaved
0.711,0.793,9,-5.123,1,0.0777,0.302,0.0,0.855,0.374,140.04,4v3MF3UyP6ZilmkDDhWmS9,4,unsaved
0.356,0.395,0,-8.289,1,0.0251,0.307,1.36e-06,0.332,0.258,85.904,3ABYGT6fB6ocDDYZ7vj4lj,4,unsaved
0.758,0.621,0,-4.562,1,0.12,0.0456,0.0,0.335,0.487,127.925,5Gagv8zeTONjNLpLIgnLfA,4,unsaved
0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125,5IyblF777jLZj1vGHG2UD3,4,unsaved
0.891,0.625,2,-7.861,1,0.0558,0.00261,0.000176,0.0504,0.548,134.967,1OAYKfE0YdrN7C1yLWaLJo,4,unsaved
0.875,0.527,1,-7.328,1,0.187,0.104,0.0,0.428,0.281,111.07,4S4w9cBe2mH9dODjhGQmZF,4,unsaved
0.563,0.239,6,-19.836,1,0.927,0.917,0.0,0.311,0.456,87.245,1H2KZ21IWEEhjoVyqS10S8,4,unsaved
0.717,0.589,4,-4.843,1,0.333,0.00617,0.0,0.338,0.811,142.09,6HkzIX56vgJL8PqTOV9iZI,4,unsaved
0.643,0.399,8,-7.829,1,0.0394,0.614,0.0,0.104,0.375,108.438,0ixibp47KfmqFlOJ9V4FZs,3,unsaved
0.925,0.518,1,-7.25,0,0.23,0.207,0.0,0.11,0.525,134.035,0tGZPaV2bO7ED43Ll0MlSZ,4,unsaved
0.414,0.267,0,-9.58,0,0.0306,0.825,0.0,0.16,0.151,133.274,2ACoyK6t8MYwWI3G0WTV6r,4,unsaved
0.558,0.494,9,-12.146,0,0.0309,0.401,0.000384,0.168,0.161,147.936,0xTk032sLM93MVCnvEwgWW,4,unsaved
0.817,0.526,0,-7.426,0,0.127,0.0223,0.0,0.192,0.419,125.014,70nMgdn0StiYRaDqTGJeCO,4,unsaved
0.511,0.852,5,-2.886,0,0.301,0.0397,0.0,0.665,0.601,162.038,56uTIyBsxLQIYgF765A2aM,4,unsaved
0.589,0.693,6,-10.049,1,0.0678,0.0529,0.777,0.0849,0.131,120.013,5KdhT7gtGHgE9uDKTppndY,4,unsaved
0.625,0.276,3,-12.196,1,0.0404,0.852,0.0,0.102,0.79,135.514,5jEr0S89rZr7NTc0Q77PqO,4,unsaved
0.367,0.127,9,-24.094,0,0.148,0.803,0.0,0.177,0.196,134.558,6pPv0v07e7s65MN6LSNFLs,4,unsaved
0.648,0.631,4,-5.662,0,0.103,0.377,0.0,0.12,0.142,105.989,6Yqmv7XJLCrQEauMbPGZSw,4,unsaved
0.94,0.373,0,-6.228,1,0.103,0.202,7.19e-05,0.175,0.54,108.996,7jTL6K5hqWDVUH4j2thZrp,4,unsaved
0.122,0.224,10,-14.517,0,0.0367,0.931,0.0153,0.367,0.115,172.485,17tjVAHXoC4NvgYQTNqSSe,3,unsaved
0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,7KT7VGnPU5QVXN3q1BOeqb,4,unsaved
0.357,0.207,7,-17.984,1,0.102,0.876,4.72e-06,0.486,0.408,100.685,3KtlDdyBlBZDJGJdcNQrx3,3,unsaved
0.648,0.53,9,-9.474,0,0.0734,0.0606,2.73e-06,0.0972,0.138,101.451,2WfY2W1dGfBa6oAFQyGrI5,4,unsaved
0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,2DQ1ITjI0YoLFzuADN1ZBW,4,unsaved
0.264,0.303,7,-14.986,0,0.0422,0.762,0.0221,0.137,0.183,88.254,7JtxP4YfEwrnParaSgTC3M,4,unsaved
0.545,0.863,9,-4.354,1,0.0542,0.065,9.4e-06,0.278,0.668,139.367,6eeIEZhjXr0XzyeiLpKftt,4,unsaved
0.76,0.943,1,-2.703,1,0.0363,0.0698,0.0,0.525,0.686,127.976,64j3Bd62HTe0pclk8Aq9BE,4,unsaved
0.456,0.686,8,-6.023,0,0.044,0.521,0.0,0.286,0.558,129.375,7ITiMvhQULamTMANn40Bre,4,unsaved
0.227,0.798,4,-3.901,0,0.0381,0.00262,2.95e-05,0.15,0.174,94.533,7hfi4ZTfV7akmGINh6qYCF,4,unsaved
0.751,0.913,10,-9.088,0,0.101,0.491,0.000473,0.177,0.895,95.98,6LIftZYGhTTem3uaFyq8qz,4,unsaved
0.68,0.79,8,-4.891,1,0.0863,0.019,0.0,0.271,0.504,120.019,41gjI27Qe5vzMHrLI7PpSS,4,unsaved
0.541,0.443,5,-12.499,0,0.0271,0.268,0.0356,0.108,0.189,147.982,1bjVCXueouIMF2zj6VlfeH,3,unsaved
0.27,0.575,7,-8.742,1,0.0414,0.00785,0.0709,0.13,0.0714,151.365,4pQMsLW9wd8AhmYiNbJe6v,3,unsaved
0.459,0.701,5,-7.496,0,0.0782,0.502,3.62e-05,0.238,0.509,97.648,4kP50JQmyFrl9pLSmnFPZr,4,unsaved
0.45,0.755,0,-5.542,1,0.0945,0.00994,3.88e-06,0.552,0.527,180.072,4Fut6CMkohDvLkMVeXp001,4,unsaved
0.45,0.866,2,-5.613,1,0.449,0.0137,0.0,0.107,0.159,174.409,2topeNvclsOPtNxPlsKb2j,4,unsaved
0.416,0.715,0,-5.75,1,0.0435,0.00272,2.23e-05,0.106,0.126,149.952,2Q4OrJV7rGtUpPsLGbchgr,4,unsaved
0.744,0.589,5,-1.218,0,0.0359,0.36,0.0,0.119,0.242,127.051,1Ci4wASMY4xtKVMeHA6Sd5,4,unsaved
0.257,0.528,8,-11.179,1,0.0691,0.379,0.0,0.125,0.457,156.828,75VtsYYWbssXNLGyv4GqFc,4,unsaved
0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,1djzKW3eYLyzjjHXazEWWh,4,unsaved
0.581,0.837,1,-4.769,1,0.0403,0.0968,0.0,0.164,0.696,114.257,3vl6Lv6TZO429Z2bBwCiZk,4,unsaved
0.47,0.564,1,-9.241,0,0.216,0.0236,3.89e-06,0.103,0.408,122.111,52LjL3x9tNh6C4eI6SMceX,4,unsaved
0.551,0.328,8,-11.162,1,0.0299,0.833,0.000398,0.157,0.466,116.425,47Y9Qi47cKmO2rNnfqkrZQ,4,unsaved
0.722,0.561,1,-5.49,0,0.0583,0.142,0.0,0.117,0.279,137.966,78FEFDmVeKzQ6hzgyfWrKt,4,unsaved
0.59,0.896,9,-3.574,0,0.0591,0.179,0.0,0.122,0.519,116.352,0AGPVkqRykBBzN9YYsbxK9,4,unsaved
0.558,0.778,3,-4.03,0,0.274,0.0719,0.0,0.0905,0.294,88.125,3rtuukjxyg57bDRZbkkt5l,4,unsaved
0.538,0.507,7,-10.186,0,0.178,0.554,1.05e-06,0.247,0.272,145.969,1oQQ5pf4hft7C3s75B8fXb,4,unsaved
0.683,0.594,3,-5.807,0,0.203,0.399,0.0,0.317,0.637,94.407,4qxDYylDsAqDfihmcZqmri,4,unsaved
0.462,0.588,4,-8.732,1,0.0336,0.503,0.00206,0.135,0.27,87.935,5CGX8JPDhMyUI4GkBSDxwP,4,unsaved
0.464,0.775,10,-5.374,0,0.263,0.193,0.0,0.155,0.438,148.442,7qfur8OfEOABgenV3Wf0JK,4,unsaved
0.718,0.714,0,-5.699,1,0.0622,0.0963,0.0,0.141,0.84,149.949,1pKmfhwbZvsyYUP2eOGdw5,4,unsaved
0.884,0.462,1,-4.611,1,0.388,0.0864,0.0,0.708,0.15,140.003,5lM9sz1JdxvppDlbwgGkg3,4,unsaved
0.605,0.713,2,-5.353,1,0.0295,0.0131,0.0,0.445,0.458,103.342,2IxOGK5JJIhi2Alx5BA7oe,4,unsaved
0.47,0.327,0,-8.095,1,0.0279,0.477,0.0,0.114,0.406,93.565,1VpUbxmdGRk9Inz0QI9Gd8,3,unsaved
0.545,0.749,9,-5.485,0,0.0273,0.00245,5.17e-06,0.0516,0.457,97.605,3KTxIOIZIE7UM6vwCX4Ofv,4,unsaved
0.598,0.737,10,-6.044,0,0.151,0.0162,7.96e-05,0.169,0.369,95.008,7r0j9Jvmg9SUDfMUhCBkqp,4,unsaved
0.482,0.559,5,-5.454,1,0.0296,0.541,0.00273,0.223,0.597,80.777,1Bw45KRmdKpX2pkIADDP0B,4,unsaved
0.755,0.897,6,-2.269,0,0.0329,0.367,0.00215,0.358,0.729,128.0,7sUrtg1AYRyrDECLqq6no9,4,unsaved
0.712,0.685,10,-5.446,0,0.256,0.109,0.0,0.87,0.491,100.015,4LpCnTGKBjiCsGcJqYOl6E,4,unsaved
0.497,0.177,2,-15.09,0,0.0392,0.916,5.41e-06,0.343,0.221,134.115,0cDvVjiJ8iKCYcypWJ71ay,4,unsaved
0.653,0.693,0,-6.765,1,0.0691,0.374,0.0,0.299,0.92,144.67,7wwkhCE1rHAHxpfu5TtvDa,4,unsaved
0.602,0.472,6,-5.375,0,0.265,0.262,0.0,0.172,0.304,163.817,09VACB0akCnPueTFnjN5Pn,4,unsaved
0.376,0.327,2,-12.697,0,0.0405,0.494,0.0054,0.111,0.0416,117.19,4LACX6LhCSWhJ45lpbaxlA,4,unsaved
0.861,0.715,11,-4.393,0,0.301,0.00227,0.0,0.144,0.535,148.971,3faKgtOpzNh2oSn1rmCdW7,4,unsaved
0.805,0.449,1,-10.16,1,0.0508,0.108,2.03e-06,0.0878,0.19,132.037,0Ic9AMmXhdk7l53KmTqdFO,4,unsaved
0.74,0.248,4,-12.659,1,0.109,0.729,0.0,0.141,0.889,83.786,4mT5mVFaU7trA3UdbGqfB9,4,unsaved
0.745,0.685,4,-5.7,0,0.0313,0.53,0.0,0.176,0.437,121.977,204U3zjm9kkzX25Pr4Rdld,4,unsaved
0.914,0.545,1,-7.323,1,0.459,0.119,0.0,0.395,0.802,134.057,572NmogOEHowA9JdNqh036,4,unsaved
0.46,0.315,2,-11.851,0,0.0388,0.752,0.0119,0.65,0.0358,87.2,3RJdbAqRg0yRlQJicNa5My,4,unsaved
0.532,0.452,9,-10.654,0,0.043,0.892,0.00113,0.127,0.203,129.895,7MtVPRGtZl6rPjMfLoI3Lh,4,unsaved
0.638,0.687,7,-6.556,1,0.0351,0.4,0.000114,0.166,0.323,114.98,0fqjy5gVNVmQQmxOLLfb3c,4,unsaved
0.889,0.398,1,-7.184,1,0.204,0.193,0.0,0.104,0.158,129.993,3hWUIMNBwLNug1O8o2PPRW,4,unsaved
0.272,0.301,5,-15.385,1,0.0461,0.84,0.0,0.73,0.589,99.63,26hLMAWdp3hVMqoAoa1GS3,4,unsaved
0.764,0.591,1,-7.253,1,0.209,0.172,0.0,0.215,0.468,146.982,5MUvVmyKD6bBY0XDeWZjJJ,4,unsaved
0.579,0.948,5,-5.908,1,0.0535,0.117,1.19e-06,0.121,0.811,132.812,0VkDedVtP7TQDlaCMq9QVx,4,unsaved
